EDRPOU,eotype,eolevel,teachstuff,nonteachstuff,teachstuffretage,pupils,classes,opex,opexplan,hub,year
25495497,rural,I-III,42,21,3,355,20,9421.409,11965.042,yes,2019
25918745,rural,I-III,13,6,1,43,10,2525.882,3162.162,no,2019
26234190,rural,I-III,15,8,1,70,11,3414.372,3049.959,no,2019
26234971,rural,I-III,14,14,0,56,8,3827.733,3743.867,no,2019
26228485,rural,I-III,22,13,3,135,11,4604.627,4450.333,no,2019
26242373,rural,I-III,25,18,5,224,11,5365.8,7203.4,no,2019
26242580,rural,I-III,20,19,4,186,11,5021.6,6392.9,no,2019
26234988,rural,I-III,31,28,2,263,20,8525.8,9774.8,yes,2019
20107237,rural,I-III,56,24,6,513,23,11867.712,12802.464,no,2019
26229036,rural,I-III,36,24,2,340,19,10102.14469,11442.76,no,2019
26119017,rural,I-III,26,12,1,125,11,5122.864,6235.522,no,2019
26235309,rural,I-III,51,25,7,520,24,13415.7,16033.6,yes,2019
26234416,rural,I-III,15,7,3,69,10,3573.1,4221.7,no,2019
26234408,rural,I-III,18,8,2,90,9,3185.7,3653.6,no,2019
26234451,rural,I-III,15,6,2,40,6,2528.4,2725.6,no,2019
26228211,rural,I-III,45,29,5,284,26,10769.965,11859.653,yes,2019
26286672,rural,I-III,27,22,5,258,15,7133.114,9092.293,no,2019
26286620,rural,I-III,43,21,11,468,22,9284.33,12167.251,no,2019
34377328,urban,I-III,44,21,2,365,22,9327.6,8666.7,no,2019
23059349,rural,I-III,40,18,5,172,22,7499.2,6967.8,no,2019
26244063,rural,I-III,21,11,2,125,10,4022.6,4474.1,no,2019
25513172,urban,I-III,45,26,5,405,27,10881.4,10692.4,yes,2019
26242717,rural,I-III,102,68,13,863,49,23619.61257,29494.9,yes,2019
26234385,rural,I-III,21,15,0,152,11,5035.4,6996.8,no,2019
26234445,rural,I-III,18,12,0,77,10,3948.8,4782.1,no,2019
26234847,rural,I-III,17,11,1,75,8,3658.6,4302.1,no,2019
26243734,rural,I-III,32,36,1,249,12,9687.05258,10640.4,yes,2019
24898253,rural,I-III,17,12,1,152,11,4394.1,4915,no,2019
24903646,urban,I-III,60,23,12,741,30,12996.6,14314.7,no,2019
26233931,urban,I-III,19,13,3,186,11,4577.1,4965.1,no,2019
26242083,urban,I-III,51,19,7,556,23,11476.5,12623.9,no,2019
26286608,rural,I-III,21,10,6,170,11,5052.815,4914.96,no,2019
24903149,urban,I-III,50,23,6,569,24,12753.653,15858.801,yes,2019
24902641,urban,I-III,23,20,1,184,10,5202.621,5347.613,no,2019
26235539,urban,II-III,102,22,22,1176,33,20626.2,23054.849,no,2019
26235485,urban,I-III,78,26,7,1249,39,17271.627,19364.489,no,2019
26176297,urban,I-III,49,24,7,819,25,10037.901,10755.986,no,2019
20089686,urban,I-III,91,31,13,1562,51,20640.314,22352.204,no,2019
26176245,urban,I-III,109,38,17,1716,59,24511.153,28756.568,no,2019
26235427,urban,I-III,76,23,14,1141,37,17733.579,19979.102,no,2019
26235410,urban,I-III,60,22,5,772,26,12533.469,15201.279,no,2019
26176239,urban,I-III,62,26,12,668,22,11123.209,12427.277,no,2019
21725150,urban,I-III,86,30,13,1250,39,17357.89,19690.426,no,2019
26176268,urban,I-III,82,31,9,1307,42,16145.187,19647.67,no,2019
26119498,urban,I-III,97,34,15,1475,45,17771.857,20338.645,no,2019
26176386,urban,I-III,76,25,9,1233,40,15694.869,18716.866,no,2019
24895668,urban,I-III,19,10,1,242,9,3971.412,4504.886,no,2019
20096901,urban,I-III,74,27,7,1306,40,15448.542,17965.439,no,2019
20096976,urban,I-III,100,38,13,1768,54,20111.299,22378.435,no,2019
20097993,urban,I-III,98,30,14,1113,35,17495.086,19483.659,no,2019
26235396,urban,I-III,92,39,20,1680,51,21916.811,23637.481,no,2019
26235447,urban,I-III,36,13,4,534,17,7445.639,8753.078,no,2019
26224240,urban,I-III,86,32,7,1483,46,17232.481,19125.67,no,2019
20096893,urban,I-III,49,22,2,595,20,9949.925,11396.623,no,2019
13335682,urban,I-III,92,29,3,1542,49,18373.522,20958.543,no,2019
20090689,urban,I-III,102,35,12,1547,50,22524.929,25323.424,no,2019
26176570,urban,I-III,104,34,30,1703,55,24811.148,28107.489,no,2019
26235522,urban,I-III,104,34,13,1903,59,22136.497,25349.835,no,2019
20090465,urban,I-III,85,30,12,1278,42,18598.406,20982.111,no,2019
20090459,urban,I-III,98,32,9,1589,49,20575.654,22660.816,no,2019
26176311,urban,II-III,84,27,12,1044,34,15258.757,17144.503,no,2019
26219747,urban,I-III,94,27,17,1723,54,20216.925,22936.389,no,2019
21725210,urban,I-III,78,21,9,1003,30,13305.703,16351.892,no,2019
26235433,urban,I-III,66,35,13,1197,38,16016.055,18116.502,no,2019
26235404,urban,I-III,99,30,15,1570,50,18311.907,20220.327,no,2019
34722302,urban,I-III,38,11,0,569,20,8092.409,9500.489,no,2019
20097668,urban,I-III,40,21,8,470,14,9993.088,11160.029,no,2019
13325442,urban,I-III,57,24,7,846,31,14555.71,16305.37,no,2019
25984049,urban,I-III,39,17,8,545,19,8731.83,11029.81,no,2019
26244917,urban,I-III,48,25,11,642,23,11773.53,13852.55,no,2019
25498099,urban,I-III,72,34,17,1039,35,16063.69,19441.52,no,2019
26234818,rural,I-III,24,10,2,84,10,3036.172,3266.246,no,2019
25918992,urban,I-III,88,73,14,602,34,15327.982,17300.149,yes,2019
26234853,urban,I-III,69,53,8,431,26,12633.368,13142.312,yes,2019
26234830,rural,I-III,19,9,1,62,8,2729.835,2661.755,no,2019
26286577,rural,I-III,40,19,9,422,21,6921.4,10929.096,no,2019
26286442,rural,I-III,22,10,4,63,8,3612.4,4485.071,no,2019
26234712,rural,I-III,50,34,2,310,15,9447.03,12596.965,yes,2019
25497740,urban,I-III,53,22,6,620,26,11390.29,12788.709,no,2019
25500353,urban,I-III,51,23,8,629,26,11954.56,13095.153,no,2019
21754536,rural,I-III,33,15,8,264,14,5395.8,6009.5,no,2019
26413975,urban,I-III,98,34,14,1145,39,18198.8,20357.1,no,2019
21733333,urban,I-III,72,24,6,870,33,13944.8,15156.5,no,2019
26414012,urban,I-III,101,34,22,1099,41,17220.9,19829,no,2019
26413952,urban,I-III,131,37,11,1485,50,23663.7,26294.5,no,2019
26208726,urban,I-III,79,29,9,787,31,15336,16945.7,no,2019
36452710,urban,III,75,27,3,852,32,14567.2,16545.5,no,2019
25089194,urban,I-III,115,40,9,1517,49,21911.3,23787.6,no,2019
26413946,urban,I-III,100,37,14,1230,47,20378.1,22071.8,no,2019
21733971,urban,I-III,89,32,14,867,33,16060.5,18803,no,2019
26414035,urban,I-III,48,26,8,519,21,10103.5,10677.5,no,2019
23252359,urban,I-III,43,22,4,465,20,8545.3,9097.7,no,2019
13369190,urban,I-III,132,73,12,1142,37,25595.6,28425.6,no,2019
26413969,urban,I-III,104,30,14,1117,43,18842.3,21910.2,no,2019
26276585,urban,I-III,56,29,5,713,28,12001.3,13251.5,no,2019
26414006,urban,I-III,60,31,5,701,28,11896.2,13751.7,no,2019
13369043,urban,I-III,94,35,6,1235,40,18890.8,20404.7,no,2019
21732664,urban,I-III,62,32,13,583,24,10799.2,12418.3,no,2019
36452684,urban,I-III,88,38,24,903,34,16203.3,17789.6,no,2019
13369178,urban,I-III,115,39,16,1394,45,22577.6,25137.6,no,2019
26414029,urban,I-III,107,39,17,1428,47,21464.4,23296.9,no,2019
21745164,urban,I-III,101,41,19,1255,47,20319.7,22318.2,no,2019
26276366,urban,I-III,84,42,9,1068,41,16818.9,18825.5,no,2019
21733221,urban,I-III,120,42,9,1565,55,22728,24738.8,no,2019
23253324,urban,I-III,157,76,28,2083,74,35182.9,40046.5,no,2019
21733534,urban,I-III,63,42,11,388,18,13857.7,15481.8,no,2019
42353228,urban,I-III,76,43,1,810,29,11606.8,15843.2,no,2019
21739749,urban,I-III,111,26,20,1260,45,18178.1,20218.2,no,2019
21739755,urban,I-III,65,18,11,667,25,11984.2,13448.3,no,2019
21739732,urban,I-III,110,28,29,1258,46,20714,22108.6,no,2019
21739726,urban,I-III,42,17,6,511,20,8665.9,9567.4,no,2019
21739672,urban,I-III,68,14,8,668,25,11418.4,12820.9,no,2019
20141599,urban,I-III,86,33,12,1217,42,18245.3,20969.3,no,2019
21735757,urban,I-III,33,13,0,434,19,6858.9,7598.3,no,2019
21736320,urban,I-III,78,28,22,911,33,16134.9,18089.4,no,2019
20133683,urban,II-III,44,19,9,430,16,10160.7,10989.9,no,2019
20141636,urban,I-III,24,13,2,263,11,5083.7,6453.8,no,2019
20141659,urban,I-III,69,26,12,1070,38,14190.9,16342.7,no,2019
20141665,urban,I-III,48,19,8,505,20,9022.4,10530.8,no,2019
20141688,urban,I-III,70,32,13,946,34,14749.6,16692,no,2019
20141694,urban,I-III,88,28,22,1117,41,16844.3,18617,no,2019
20141702,urban,I-III,77,37,14,1031,38,15779.6,17558.5,no,2019
20146183,urban,I-III,93,35,14,1319,47,20534.3,23067.2,no,2019
21739873,urban,I-III,49,20,5,639,24,10459,10902.6,no,2019
36431580,urban,I-III,74,19,17,749,26,13115.3,14059.6,no,2019
21739809,urban,I-III,58,20,8,640,22,10862.1,12465.9,no,2019
21739815,urban,I-III,61,19,13,762,27,12192,13225.4,no,2019
20144391,urban,I-III,46,16,8,509,19,8231.1,9056.5,no,2019
21739821,urban,I-III,47,18,19,629,22,10584.1,11628.3,no,2019
21739867,urban,I-III,56,29,6,844,28,13472.7,14829.5,no,2019
20144468,urban,I-III,50,21,5,562,21,10359.9,11156.3,no,2019
25818003,urban,I-III,41,21,6,426,19,8138.6,8741,no,2019
23020075,urban,I-III,35,13,5,358,19,6897.3,7828,no,2019
23020063,urban,I-III,52,18,10,653,27,10870.3,11334.7,no,2019
23020057,urban,I-III,57,13,7,612,27,10775.6,12318.8,no,2019
23020040,urban,I-III,40,15,3,403,20,6805.9,8126.9,no,2019
23020034,urban,I-III,21,14,4,111,11,4560.7,5242,no,2019
23020028,rural,I-III,23,10,3,190,11,4336.9,4761,no,2019
23020011,rural,I-III,24,10,0,155,11,4310.3,4862.6,no,2019
23020005,rural,I-III,24,12,6,110,11,3925.4,4371.8,no,2019
23019999,rural,I-III,22,14,0,143,11,4267.2,4610.8,no,2019
23019982,rural,I-III,21,14,3,113,11,3873.8,4270.5,no,2019
23019976,rural,I-III,24,9,2,143,11,4499.9,5034.3,no,2019
23019964,rural,I-III,17,10,2,66,9,3273.8,3533.9,no,2019
23019953,rural,I-III,22,11,3,164,11,4458.3,5035.4,no,2019
23019947,rural,I-III,21,5,0,171,12,4582.7,5232.6,no,2019
23019930,rural,I-III,21,7,3,152,11,4346.5,4851.9,no,2019
23019924,rural,I-III,15,9,1,64,9,2988,3454,no,2019
23019918,rural,I-III,19,9,1,95,11,3504.1,3811.1,no,2019
23019901,rural,I-III,20,11,3,109,11,4382.2,4857.5,no,2019
23019893,rural,I-III,20,9,2,101,11,3415,3734.9,no,2019
23019887,rural,I-III,20,12,3,134,11,4586.8,4703.9,no,2019
23019864,rural,I-III,17,8,1,118,10,3785.4,4200,no,2019
23016564,rural,I-III,21,12,3,180,11,4175.1,3853.8,no,2019
23016601,rural,I-III,18,12,1,79,10,3548,3276,no,2019
25086416,rural,I-III,49,18,9,419,21,8569.1,9250.2,no,2019
25086422,rural,I-III,32,12,6,229,12,5757.9,6288.7,no,2019
25086445,rural,I-III,41,13,2,414,20,8369.2,8596.1,no,2019
25086451,rural,I-III,22,23,2,168,11,7057.2,7787.9,no,2019
25086468,rural,I-III,42,19,5,402,21,8416,8826.6,no,2019
25086474,rural,I-III,33,12,2,241,13,5716.9,5838.1,no,2019
25086480,rural,I-III,33,14,10,300,14,6513.4,7105.6,no,2019
25086505,rural,I-III,27,9,4,159,11,4706.2,5084,no,2019
25086511,rural,I-III,27,10,2,181,11,5017.2,5570.6,no,2019
25086528,urban,I-III,124,36,24,1226,48,23098.2,26740.4,no,2019
25086534,urban,I-III,102,30,29,834,33,19013.9,21099.9,no,2019
25086540,rural,I-III,30,14,11,198,11,5180.3,5571.1,no,2019
25086557,rural,I-III,28,13,3,136,11,4784.4,5466.78,no,2019
25086563,rural,I-III,34,13,6,183,11,4707.5,5131.4,no,2019
25086570,rural,I-III,39,17,2,262,14,6292.3,6939.5,no,2019
25086770,rural,I-III,29,15,3,203,11,7001.9,7562.1,no,2019
25086586,rural,I-III,28,9,7,229,12,4597.2,4827.7,no,2019
25086592,rural,I-III,69,38,7,490,35,13816,14832.1,yes,2019
25086600,rural,I-III,28,11,4,131,11,4653.7,4960,no,2019
25086617,rural,I-III,61,24,13,598,26,12238,13593.2,no,2019
25086623,rural,I-III,42,15,9,327,17,7321,7639.6,no,2019
25086634,rural,I-III,28,12,6,227,12,4786.5,5108.2,no,2019
43390297,rural,I-III,31,11,5,245,12,6421.4,7040.8,yes,2019
25086652,rural,I-III,44,21,15,397,19,9491.9,9762.1,no,2019
43201247,rural,I-III,29,9,4,236,13,4693.9,7112.7,no,2019
20140140,urban,I-III,33,22,1,282,15,8020.6,8087.5,no,2019
20139906,rural,I-III,24,10,0,144,11,4338.1,4726,no,2019
20139817,rural,I-III,35,21,3,434,22,8939.8,9230.6,yes,2019
26276550,rural,I-III,20,13,1,132,11,4138.7,4426.7,no,2019
20139846,rural,I-III,22,11,0,165,11,4607.6,4915,no,2019
20140111,rural,I-III,25,18,1,157,11,5286.5,5486.1,no,2019
26276509,rural,I-III,43,21,4,472,20,9294.9,9708.1,no,2019
26276478,rural,I-III,20,14,1,98,10,4112.1,4341.7,no,2019
20141441,rural,I-III,27,17,7,210,12,4933,5653.5,no,2019
20141530,rural,I-III,20,10,0,103,11,4133,4411.2,no,2019
20141547,rural,I-III,19,10,1,180,11,4829.8,5350.6,no,2019
20141435,rural,I-III,25,14,0,210,11,5107.3,5926.6,no,2019
20141375,rural,I-III,21,15,0,157,11,4694.1,4844.9,no,2019
20142908,rural,I-III,22,9,2,74,8,3458.9,3315.6,no,2019
23019605,rural,I-III,18,11,0,87,11,3239.2,3328,no,2019
20131856,urban,I-III,56,33,7,550,24,12315.1,12242.7,yes,2019
20142920,rural,I-III,22,14,3,153,11,4086.4,4183.6,no,2019
21754105,rural,I-III,21,9,0,177,11,5007.2,6202,no,2019
21737271,rural,I-III,28,12,3,290,15,6200,7860.7,no,2019
21754192,rural,I-III,24,9,1,183,11,5917.4,6160.1,no,2019
21754217,rural,I-III,26,9,4,173,11,5200.2,5886.8,no,2019
21754004,rural,I-III,27,11,4,170,11,4918.1,6650.3,no,2019
23017144,rural,I-III,30,17,5,196,11,5257.1,5630.3,no,2019
23017167,rural,I-III,53,25,3,236,16,9131.7,9848.7,yes,2019
23017173,rural,I-III,35,16,4,155,11,4746.2,5307.2,no,2019
23018161,rural,I-III,17,14,3,75,9,4321.2,3968.1,no,2019
23018283,rural,I-III,26,20,7,267,12,5750.3,5586.5,no,2019
21732569,rural,I-III,24,22,4,107,10,4957.2,4780.8,no,2019
25085813,urban,I-III,79,29,29,739,31,14812.9,16511.5,no,2019
25085824,urban,I-III,80,35,30,805,32,15843.4,17500.4,no,2019
25085859,rural,I-III,35,15,8,206,11,5092.4,5987.2,no,2019
25085865,rural,I-III,24,16,5,155,11,5084.7,5885.1,no,2019
25086014,rural,I-III,26,10,7,132,11,5172.9,5423.9,no,2019
25085888,rural,I-III,31,12,8,248,14,5992.5,6831.2,no,2019
25085894,rural,I-III,31,11,8,130,11,4171.7,5026.1,no,2019
25085902,rural,I-III,23,10,4,147,11,4641.9,4849.3,no,2019
25085919,rural,I-III,33,15,9,205,11,5481.4,6594,no,2019
25085925,rural,I-III,29,16,8,137,11,5010.3,5468.9,no,2019
25085931,rural,I-III,31,11,2,192,11,4885.7,5918.1,no,2019
25085960,rural,I-III,32,15,5,213,11,5809.2,6421.8,no,2019
25085977,rural,I-III,102,40,3,459,38,15315.199999999999,17183.1,yes,2019
25085983,rural,I-III,81,25,12,468,38,13368.8,15092.1,yes,2019
25086008,rural,I-III,30,13,13,242,12,5129.1,6214.5,no,2019
21748033,rural,I-III,37,23,2,282,12,6215.9,6850.8,no,2019
21747832,rural,I-III,52,34,1,484,22,10351.4,12294.9,no,2019
21747861,rural,I-III,51,27,7,394,20,8830.6,9775.6,no,2019
21747915,rural,I-III,35,21,4,246,12,6241.6,6858.7,no,2019
21747921,rural,I-III,33,30,1,231,12,6793.5,7834,no,2019
21748027,rural,I-III,31,21,1,194,11,5533.9,6213.3,no,2019
21747967,urban,I-III,71,29,9,741,32,14485.3,16874.8,no,2019
20132672,urban,I-III,62,28,3,668,28,12703.7,14618.4,no,2019
20140393,rural,I-III,16,11,1,62,10,2876.7999999999997,3003.7,no,2019
20140447,rural,I-III,20,13,2,110,11,3334.2,3483.8,no,2019
20140460,rural,I-III,23,13,4,153,11,4249.4,4450.6,no,2019
20140476,urban,I-III,33,16,5,260,12,5929.1,6176.8,no,2019
20140588,rural,I-III,18,11,2,86,10,3173.6,3312.1,no,2019
20140602,rural,I-III,17,7,3,76,10,2624.7,2771.4,no,2019
20140648,rural,I-III,19,8,2,62,9,2932.5,2972.1,no,2019
20140660,rural,I-III,17,14,2,114,10,3797.9,3956,no,2019
20140714,rural,I-III,35,24,8,320,16,6245.599999999999,6477.5,yes,2019
20140737,urban,I-III,45,19,6,452,20,7968,8265.3,no,2019
20140743,urban,I-III,45,15,6,440,21,7957.700000000001,8352.4,no,2019
20140754,urban,I-III,47,24,9,486,22,9295.3,9653.8,yes,2019
20140766,urban,I-III,67,27,14,720,28,11532.400000000001,11988.8,no,2019
20140789,rural,I-III,18,8,2,84,11,2688.2000000000003,2814.8,no,2019
20140819,rural,I-III,23,12,2,188,11,3978.4,4103.2,no,2019
20140855,rural,I-III,17,9,5,61,8,2911.7000000000003,3039.6,no,2019
20140878,rural,I-III,20,13,4,119,11,3901.2,4064,no,2019
23017641,rural,I-III,22,14,4,138,11,4211.6,5048.5,no,2019
23017701,rural,I-III,34,24,3,303,17,7632,7458.5,no,2019
23017629,rural,I-III,40,27,4,297,19,6320.2,7230.7,no,2019
23017664,rural,I-III,28,19,0,195,11,4093.7,4591,no,2019
23015702,rural,I-III,26,12,1,130,11,4456.6,4879.8,no,2019
23015777,rural,I-III,52,14,4,345,23,10331.1,10161.7,yes,2019
23015814,rural,I-III,21,8,1,131,11,4014,4352.9,no,2019
23015754,rural,I-III,21,6,1,115,11,3465,3652.4,no,2019
23015783,rural,I-III,17,5,2,57,8,2688.5,2897,no,2019
23015748,rural,I-III,22,7,2,117,11,3796,4332.5,no,2019
25093401,rural,I-III,20,10,4,151,11,4303.6,4500.9,no,2019
25093445,rural,I-III,31,22,8,172,11,5713.5,5791.8,no,2019
25093385,rural,I-III,23,10,3,64,8,3942.9,3978.7,no,2019
25093391,rural,I-III,86,33,11,524,43,13656.5,16739.1,yes,2019
20141464,rural,I-III,39,23,4,222,21,7428.1,8931.7,yes,2019
20141458,rural,I-III,15,12,1,73,10,2835.5,3409.9,no,2019
20141518,rural,I-III,24,13,8,137,11,5525.4,6643.9,no,2019
20141429,urban,I-III,80,42,14,767,40,16909,19277.1,yes,2019
20141487,rural,I-III,21,13,2,109,11,4199.7,4959.7,no,2019
23019019,rural,I-III,39,21,1,251,14,7089.6,7754.3,no,2019
23018988,rural,I-III,18,8,3,95,10,3688.5,4175.7,no,2019
23018959,rural,I-III,68,32,9,388,32,12415.7,13726.1,yes,2019
21754223,rural,I-III,20,8,3,105,11,3804.3,3927.9,no,2019
23018925,urban,I-III,46,15,2,328,19,7428.8,8589.3,no,2019
23018965,rural,I-III,24,8,0,126,11,4167,4583.1,no,2019
23018994,rural,I-III,18,10,2,60,8,3224.2,3779.3,no,2019
20141493,urban,I-III,66,28,14,531,29,11628.8,12693.8,yes,2019
20141381,rural,I-III,30,10,0,85,11,3741.1,3969.8,no,2019
25093439,urban,I-III,107,45,13,792,43,17548.5,20038.7,yes,2019
25093422,rural,I-III,29,25,2,191,11,6080.9,6865.7,no,2019
25093416,rural,I-III,22,14,0,107,10,4092.4,4341.6,no,2019
21747849,rural,I-III,41,34,0,298,14,7804.1,9653,no,2019
21747878,urban,I-III,66,52,6,583,25,13263.3,16405.6,no,2019
21748010,rural,I-III,29,29,1,157,11,5998.7,7419.4,no,2019
21748004,rural,I-III,35,29,5,287,15,7411.2,9166.3,no,2019
41508136,rural,I-III,48,30,2,453,19,10512.44055,12005.5,no,2019
20141369,rural,I-III,55,23,4,430,26,9575.40516,13400,yes,2019
20141412,rural,I-III,21,7,3,121,10,3674.18585,4812.9,no,2019
41523348,rural,I-III,42,20,6,471,22,16337.5,18016.5,no,2019
21754200,urban,I-III,27,17,3,208,11,13745.3,15732.6,no,2019
23016570,rural,I-III,25,12,5,155,11,4512.8,4579.75,no,2019
23016593,rural,I-III,22,12,1,129,11,3777.9,4722.13,no,2019
23016587,rural,I-III,22,9,3,126,11,3606.375,3540.87,no,2019
23016630,rural,I-III,45,27,5,273,20,6967.082,7733.28,yes,2019
23016653,rural,I-III,24,11,1,132,11,4874.61,3603.699,no,2019
23016707,rural,I-III,3,1,0,7,0,247.787,386.996,no,2019
20141234,rural,I-III,18,4,5,106,11,3779.9,4384,no,2019
20141524,rural,I-III,18,1,5,90,11,3179.6,3822.2,no,2019
20141398,rural,I-III,33,4,0,262,18,7470.4,8695.1,yes,2019
23016558,rural,I-III,20,13,2,151,11,4323.3,4613.6,no,2019
23016647,rural,I-III,30,23,2,230,15,6855.2,7259,yes,2019
23016676,rural,I-III,14,9,3,63,9,2828.7,3396,no,2019
25085948,rural,I-III,134,48,37,759,56,23618.8,27099.6,yes,2019
20141257,rural,I-III,25,9,3,133,11,3483.3,4129.3,no,2019
20141286,rural,I-III,26,11,4,141,11,3825.8,4543.5,no,2019
20141501,rural,I-III,24,11,0,140,10,3754.3,4381.4,no,2019
20141470,rural,I-III,21,12,1,117,10,3373.4,3971.5,no,2019
21754246,rural,I-III,30,11,2,329,17,7828,9368,no,2019
21754134,rural,I-III,41,18,9,452,21,8949.4,11354.1,no,2019
21754157,rural,I-III,19,10,3,107,10,3981,4777,no,2019
23018304,rural,I-III,39,21,2,234,12,6880.2,8508.5,yes,2019
23018250,rural,I-III,36,22,3,166,11,5465.4,6551.5,no,2019
23018238,rural,I-III,21,11,3,146,11,4466.3,5272.3,no,2019
23018184,rural,I-III,29,16,2,120,10,4377.3,5425.5,no,2019
23018190,rural,I-III,24,10,1,104,11,4753.4,5502.9,no,2019
21747826,rural,I-III,37,26,1,259,14,7435.6,8739.9,no,2019
21747884,rural,I-III,49,35,3,297,20,9090.6,11100,yes,2019
21747890,rural,I-III,41,31,7,228,12,8248.9,8765.8,no,2019
21747950,rural,I-III,29,22,0,129,11,5335.4,6602.8,no,2019
21747973,rural,I-III,43,28,5,317,15,6504,9246.5,no,2019
21747996,rural,I-III,33,25,6,181,11,6039.4,6538,no,2019
21747909,rural,I-III,26,15,1,133,11,4285,4933,no,2019
21747938,rural,I-III,24,12,4,79,10,3842,4202,no,2019
21747989,rural,I-III,40,24,2,316,16,7860,10347.4,yes,2019
21747944,rural,I-III,35,21,2,224,11,6575,8669,no,2019
41503871,rural,I-III,30,13,2,230,15,6499.485,7843.8,yes,2019
23016535,urban,I-III,56,33,7,621,29,12659.9,13049.9,no,2019
23016541,urban,I-III,24,14,1,198,11,4664.6,5060.8,no,2019
23016618,rural,I-III,26,13,2,156,11,4346.4,4511.9,no,2019
23016663,rural,I-III,22,10,7,81,10,3351,3565.7,no,2019
20140074,rural,I-III,40,19,3,469,21,10136.702,13749.5,yes,2019
25090139,urban,I-III,91,35,8,1128,43,19368.2,21702.7,no,2019
20139800,rural,I-III,23,12,3,103,10,4435.7,5127.8,no,2019
26276461,rural,I-III,21,10,3,81,11,4171.3,4906.4,no,2019
26276544,rural,I-III,33,15,4,301,16,5939.7,6849.2,no,2019
26276484,rural,I-III,19,9,1,72,10,3830.2,4433.5,no,2019
20140051,rural,I-III,28,16,2,172,11,5267.4,5583.9,no,2019
21754233,rural,I-III,25,12,1,220,11,6043.8,7001.2,no,2019
21754252,rural,I-III,39,17,4,429,20,10532.6,12174.3,no,2019
36604608,rural,I-III,33,13,0,407,20,8377.7,10202.3,no,2019
23017115,rural,I-III,24,12,0,128,10,4498.36166,5042.9,no,2019
23017084,rural,I-III,47,18,2,295,14,6710.4798,7450.1,no,2019
23017090,rural,I-III,31,16,10,214,11,5342.64353,5599.1,no,2019
23017121,rural,I-III,26,11,2,143,11,4414.25041,5009.3,no,2019
23017109,rural,I-III,41,20,4,376,19,7619.801039999999,8401.8,no,2019
23017204,rural,I-III,21,8,2,107,11,3808.72528,4371.7,no,2019
23017138,rural,I-III,27,12,3,115,11,4245.5365,4926.4,no,2019
41832075,rural,I-III,51,20,7,366,21,9408.43551,9992.6,no,2019
23017150,rural,I-III,48,19,2,454,21,8862.02073,9573.4,no,2019
23017227,urban,I-III,139,53,17,1182,51,24670.01148,28569.7,yes,2019
23017180,rural,I-III,39,59,4,362,20,7341.001850000001,8313.2,no,2019
23017196,rural,I-III,29,13,1,130,11,4723.57322,5415.6,no,2019
23018244,rural,I-III,21,12,4,127,10,5978.3,5738.6,no,2019
23018296,rural,I-III,22,16,1,136,11,6839.7,5715,no,2019
23018267,rural,I-III,22,11,2,142,11,5450.1,5607.1,no,2019
23018149,rural,I-III,21,10,0,200,11,5995,5765.7,no,2019
23018155,urban,I-III,59,24,8,428,20,8825.9,9119.4,no,2019
23018310,rural,I-III,26,11,1,130,11,4226.4,4193.9,no,2019
23018209,urban,I-III,52,22,5,545,23,11895.9,12951.3,no,2019
23018215,urban,I-III,53,17,8,546,25,9229,9988,no,2019
23018221,urban,I-III,58,18,7,518,22,9784,10604,no,2019
23018273,rural,I-III,36,17,4,285,14,7162,7957,no,2019
23018362,rural,I-III,16,5,2,61,7,2820,3133,no,2019
25085836,urban,I-III,124,77,29,1002,57,26076.8,28229.2,yes,2019
25085842,rural,I-III,22,11,7,91,11,4235.7,4652.3,no,2019
25085871,rural,I-III,23,13,2,111,11,4152.3,4548.1,no,2019
25085954,rural,I-III,31,16,7,262,13,5793.3,6130.6,no,2019
25085999,rural,I-III,29,13,8,105,11,4228.2,4450.1,no,2019
21747814,rural,I-III,47,54,3,481,21,11405.8,14725.4,no,2019
21747855,rural,I-III,23,20,4,110,10,5168.9,6609.5,no,2019
20140387,rural,I-III,20,14,2,102,11,3967.8,4265.7,no,2019
20140565,rural,I-III,28,13,5,250,13,5691,6048.3,no,2019
20140571,rural,I-III,21,12,2,168,11,3850.3,4287.5,no,2019
23017687,rural,I-III,26,10,1,138,10,3899,3970.8,no,2019
23017658,rural,I-III,47,22,5,385,21,8844.3,8808.3,no,2019
23017635,rural,I-III,23,10,0,152,11,4125.2,5071.8,no,2019
41499525,rural,I-III,57,36,4,317,21,9173.2,12646.6,yes,2019
