"Опорна школа .Комунальний заклад освіти ""Навчально-виховний коплекс ""Загальноосвітня школа І-ІІІ ступенів №1 - Покровський ліцей"" Покровської селищної ради Покровського району Дніпропетровської області""
",https://opendatabot.ua/c/35160421,Not found.
"Комунальний заклад освіти  ""Миролюбівська загальноосвітня школа  І-ІІІ ступенів Раївської сільської ради"" Раївської сільської ради Синельниківського району Дніпропетровської області",https://opendatabot.ua/c/26460503,Not found.
"Комунальний заклад освіти  ""Михайлівська загальноосвітня школа  І-ІІІ ступенів Раївської сільської ради"" Раївської сільської ради Синельниківського району Дніпропетровської області",https://opendatabot.ua/c/26460495,Not found.
"Комунальний заклад освіти  ""Новоолександрівська загальноосвітня школа  І-ІІІ ступенів Раївської сільської ради"" Раївської сільської ради Синельниківського району Дніпропетровської області",https://opendatabot.ua/c/26460532,Not found.
"Комунальний заклад освіти  ""Циганівська загальноосвітня школа  І-ІІІ ступенів Раївської сільської ради"" Раївської сільської ради Синельниківського району Дніпропетровської області",https://opendatabot.ua/c/26460489,Not found.
"Комунальний заклад "" Шестірнянська школа загальної середньої освіти І-ІІІ ступенів"" Широківської селищної ради Дніпропетровської області",https://opendatabot.ua/c/26329522,Not found.
Заклад загальноі середньоі освіти І-ІІ ступенів №6 Мирноградської міської ради Донецької області,https://opendatabot.ua/c/25689451,25689451
Костянтинівський заклад загальної середньї освіти І-ІІІ ступенів № 13 Костянтинівської міської ради Донецької області,https://opendatabot.ua/c/25688658,Not found.
Краматорська Загальноосвітня школа І-ІІІ ступенів № 33 Краматотрської міської ради Донецької області,https://opendatabot.ua/c/25704765,Not found.
"Комунальний заклад «Маріупольська спеціалізована школа І-ІІІ ступенів №8 імені Героя України Бойка В.С. Маріупольської міської ради Донецької області""_x000D_
",https://opendatabot.ua/c/30097675,Not found.
"Комунальний заклад ""Маріупольська загальноосвітня школа І-ІІІ ступенів №34 Маріупольської міської ради Донецької області""_x000D_
",https://opendatabot.ua/c/23031380,Not found.
"Миколаївська загальноосвітня школа І-ІІІ ступенів Волноваської районної ради Донецької області_x000D_
",https://opendatabot.ua/c/26081645,Not found.
Волноваський опорний заклад загальної середьної освіти І-ІІІ ступенів Волноваської районної ради Донецької області,https://opendatabot.ua/c/43427143,Not found.
"Новоселівська загальноосвітня школа І-ІІІ ступенів Волноваської _x000D_
районної ради Донецької області",https://opendatabot.ua/c/20353077,Not found.
"Комунальний заклад ""Зорянська загальноосвітня школа І-ІІІ ступенів Нікольскої районної ради Донецької області""",https://opendatabot.ua/c/30366910,Not found.
"Комунальний заклад «Малоянисольська загальноосвітня школа І-ІІІ ступенів імені  В.В. Балабана Нікольської районної ради Донецької області»_x000D_
",https://opendatabot.ua/c/23421520,Not found.
